File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MYD11A2_006_Clear_sky_days_doy2012257_aid0001,Clear_sky_days,aid0001,2012-09-13,9171563.0,1.0,255.0,"(1.0,255.0)",196.9425,68.376,4675.2767,254.0,255.0,223.0,17.0,159.0
MYD11A2_006_Clear_sky_days_doy2012265_aid0001,Clear_sky_days,aid0001,2012-09-21,9204441.0,1.0,255.0,"(1.0,255.0)",158.0715,75.023,5628.4485,239.0,255.0,148.0,1.0,95.0
MYD11A2_006_Clear_sky_days_doy2012273_aid0001,Clear_sky_days,aid0001,2012-09-29,9183142.0,1.0,255.0,"(1.0,255.0)",202.5861,67.0591,4496.928,254.0,255.0,239.0,52.0,173.0
MYD11A2_006_Clear_sky_days_doy2012281_aid0001,Clear_sky_days,aid0001,2012-10-07,9197669.0,1.0,255.0,"(1.0,255.0)",203.7994,58.1249,3378.5061,245.0,255.0,231.0,90.0,183.0
MYD11A2_006_Clear_sky_days_doy2012289_aid0001,Clear_sky_days,aid0001,2012-10-15,9166804.0,1.0,255.0,"(1.0,255.0)",185.2787,63.4171,4021.7314,245.0,255.0,191.0,1.0,127.0
MYD11A2_006_Clear_sky_days_doy2012297_aid0001,Clear_sky_days,aid0001,2012-10-23,9204551.0,1.0,255.0,"(1.0,255.0)",156.8571,77.4004,5990.8192,238.0,255.0,172.0,1.0,95.0
MYD11A2_006_Clear_sky_days_doy2012305_aid0001,Clear_sky_days,aid0001,2012-10-31,9059010.0,1.0,255.0,"(1.0,255.0)",134.0667,82.3154,6775.8293,215.0,255.0,139.0,1.0,55.0
MYD11A2_006_Clear_sky_days_doy2012313_aid0001,Clear_sky_days,aid0001,2012-11-08,9141956.0,1.0,255.0,"(1.0,255.0)",170.5963,77.0358,5934.5109,247.0,255.0,185.0,1.0,117.0
MYD11A2_006_Clear_sky_days_doy2012321_aid0001,Clear_sky_days,aid0001,2012-11-16,9148304.0,1.0,255.0,"(1.0,255.0)",141.0252,80.1514,6424.2533,221.0,255.0,128.0,1.0,74.0
MYD11A2_006_Clear_sky_days_doy2012329_aid0001,Clear_sky_days,aid0001,2012-11-24,9106051.0,1.0,255.0,"(1.0,255.0)",138.4475,87.7695,7703.4809,230.0,255.0,154.0,1.0,51.0
MYD11A2_006_Clear_sky_days_doy2012337_aid0001,Clear_sky_days,aid0001,2012-12-02,9152406.0,1.0,255.0,"(1.0,255.0)",132.4886,79.6726,6347.726,209.0,255.0,127.0,1.0,61.0
MYD11A2_006_Clear_sky_days_doy2012345_aid0001,Clear_sky_days,aid0001,2012-12-10,8814281.0,1.0,255.0,"(1.0,255.0)",123.0065,85.6587,7337.4175,203.0,255.0,134.0,1.0,33.0
MYD11A2_006_Clear_sky_days_doy2012353_aid0001,Clear_sky_days,aid0001,2012-12-18,8748622.0,1.0,255.0,"(1.0,255.0)",155.2014,83.719,7008.8719,239.0,255.0,160.0,1.0,88.0
MYD11A2_006_Clear_sky_days_doy2012361_aid0001,Clear_sky_days,aid0001,2012-12-26,8411505.0,1.0,63.0,"(1.0,63.0)",35.0476,21.2589,451.9398,59.0,63.0,32.0,1.0,16.0
MYD11A2_006_Clear_sky_days_doy2013001_aid0001,Clear_sky_days,aid0001,2013-01-01,8959630.0,1.0,255.0,"(1.0,255.0)",176.0837,76.1912,5805.1027,244.0,255.0,207.0,1.0,122.0
MYD11A2_006_Clear_sky_days_doy2013009_aid0001,Clear_sky_days,aid0001,2013-01-09,8988499.0,1.0,255.0,"(1.0,255.0)",133.9389,82.2681,6768.0363,212.0,255.0,131.0,1.0,59.0
MYD11A2_006_Clear_sky_days_doy2013017_aid0001,Clear_sky_days,aid0001,2013-01-17,8036770.0,1.0,255.0,"(1.0,255.0)",145.6966,87.3662,7632.8484,234.0,255.0,153.0,1.0,64.0
MYD11A2_006_Clear_sky_days_doy2013025_aid0001,Clear_sky_days,aid0001,2013-01-25,9120888.0,1.0,255.0,"(1.0,255.0)",198.3861,74.4915,5548.9869,254.0,255.0,241.0,17.0,159.0
MYD11A2_006_Clear_sky_days_doy2013033_aid0001,Clear_sky_days,aid0001,2013-02-02,9217007.0,1.0,255.0,"(1.0,255.0)",129.9186,83.1929,6921.0574,222.0,255.0,119.0,1.0,61.0
MYD11A2_006_Clear_sky_days_doy2013041_aid0001,Clear_sky_days,aid0001,2013-02-10,8256257.0,1.0,255.0,"(1.0,255.0)",111.6745,90.1986,8135.7915,197.0,255.0,111.0,1.0,16.0
MYD11A2_006_Clear_sky_days_doy2013049_aid0001,Clear_sky_days,aid0001,2013-02-18,8519642.0,1.0,255.0,"(1.0,255.0)",106.5123,74.4063,5536.2907,160.0,255.0,92.0,1.0,47.0
MYD11A2_006_Clear_sky_days_doy2013057_aid0001,Clear_sky_days,aid0001,2013-02-26,7927511.0,1.0,255.0,"(1.0,255.0)",147.7711,82.0647,6734.6185,224.0,255.0,166.0,1.0,64.0
MYD11A2_006_Clear_sky_days_doy2013065_aid0001,Clear_sky_days,aid0001,2013-03-06,8851776.0,1.0,255.0,"(1.0,255.0)",164.842,72.43,5246.1119,231.0,255.0,187.0,1.0,116.0
MYD11A2_006_Clear_sky_days_doy2013073_aid0001,Clear_sky_days,aid0001,2013-03-14,9114803.0,1.0,255.0,"(1.0,255.0)",161.8411,83.8508,7030.9544,250.0,255.0,184.0,1.0,85.0
MYD11A2_006_Clear_sky_days_doy2013081_aid0001,Clear_sky_days,aid0001,2013-03-22,8726930.0,1.0,255.0,"(1.0,255.0)",101.6894,82.8052,6856.7003,174.0,255.0,96.0,1.0,20.0
MYD11A2_006_Clear_sky_days_doy2013089_aid0001,Clear_sky_days,aid0001,2013-03-30,8556297.0,1.0,255.0,"(1.0,255.0)",119.0009,83.0421,6895.9903,191.0,255.0,119.0,1.0,40.0
MYD11A2_006_Clear_sky_days_doy2013097_aid0001,Clear_sky_days,aid0001,2013-04-07,8963997.0,1.0,255.0,"(1.0,255.0)",144.7973,86.0613,7406.5493,231.0,255.0,159.0,1.0,63.0
MYD11A2_006_Clear_sky_days_doy2013105_aid0001,Clear_sky_days,aid0001,2013-04-15,9079992.0,1.0,255.0,"(1.0,255.0)",183.4088,73.5945,5416.1447,251.0,255.0,205.0,1.0,127.0
MYD11A2_006_Clear_sky_days_doy2013113_aid0001,Clear_sky_days,aid0001,2013-04-23,9096170.0,1.0,255.0,"(1.0,255.0)",171.3265,84.8302,7196.1581,247.0,255.0,211.0,1.0,99.0
MYD11A2_006_Clear_sky_days_doy2013121_aid0001,Clear_sky_days,aid0001,2013-05-01,9150890.0,1.0,255.0,"(1.0,255.0)",142.894,82.2502,6765.0909,221.0,255.0,157.0,1.0,62.0
MYD11A2_006_Clear_sky_days_doy2013129_aid0001,Clear_sky_days,aid0001,2013-05-09,9021148.0,1.0,255.0,"(1.0,255.0)",79.8774,74.6678,5575.2863,135.0,255.0,50.0,1.0,10.0
MYD11A2_006_Clear_sky_days_doy2013137_aid0001,Clear_sky_days,aid0001,2013-05-17,9106801.0,1.0,255.0,"(1.0,255.0)",148.7249,68.8284,4737.3541,199.0,255.0,143.0,24.0,129.0
MYD11A2_006_Clear_sky_days_doy2013145_aid0001,Clear_sky_days,aid0001,2013-05-25,9039765.0,1.0,255.0,"(1.0,255.0)",103.1347,87.9608,7737.104,191.0,255.0,77.0,1.0,23.0
MYD11A2_006_Clear_sky_days_doy2013153_aid0001,Clear_sky_days,aid0001,2013-06-02,8727775.0,1.0,255.0,"(1.0,255.0)",129.527,75.55,5707.8055,192.0,255.0,131.0,1.0,64.0
MYD11A2_006_Clear_sky_days_doy2013161_aid0001,Clear_sky_days,aid0001,2013-06-10,9066879.0,1.0,255.0,"(1.0,255.0)",137.6835,83.2408,6929.0375,219.0,255.0,139.0,1.0,71.0
MYD11A2_006_Clear_sky_days_doy2013169_aid0001,Clear_sky_days,aid0001,2013-06-18,9133512.0,1.0,255.0,"(1.0,255.0)",130.8095,80.9502,6552.9361,203.0,255.0,124.0,1.0,56.0
MYD11A2_006_Clear_sky_days_doy2013177_aid0001,Clear_sky_days,aid0001,2013-06-26,9179026.0,1.0,255.0,"(1.0,255.0)",192.195,67.9475,4616.8624,245.0,255.0,224.0,1.0,127.0
MYD11A2_006_Clear_sky_days_doy2013185_aid0001,Clear_sky_days,aid0001,2013-07-04,9149698.0,1.0,255.0,"(1.0,255.0)",136.5394,75.5568,5708.8348,207.0,255.0,143.0,1.0,63.0
MYD11A2_006_Clear_sky_days_doy2013193_aid0001,Clear_sky_days,aid0001,2013-07-12,8911227.0,1.0,255.0,"(1.0,255.0)",147.0435,86.3369,7454.0651,238.0,255.0,152.0,1.0,66.0
MYD11A2_006_Clear_sky_days_doy2013201_aid0001,Clear_sky_days,aid0001,2013-07-20,9126172.0,1.0,255.0,"(1.0,255.0)",185.8505,76.3504,5829.3854,250.0,255.0,221.0,1.0,125.0
MYD11A2_006_Clear_sky_days_doy2013209_aid0001,Clear_sky_days,aid0001,2013-07-28,9180238.0,1.0,255.0,"(1.0,255.0)",203.162,74.271,5516.1763,255.0,255.0,245.0,78.0,184.0
MYD11A2_006_Clear_sky_days_doy2013217_aid0001,Clear_sky_days,aid0001,2013-08-05,9160457.0,1.0,255.0,"(1.0,255.0)",208.4581,66.8352,4466.9436,255.0,255.0,247.0,68.0,180.0
MYD11A2_006_Clear_sky_days_doy2013225_aid0001,Clear_sky_days,aid0001,2013-08-13,9167310.0,1.0,255.0,"(1.0,255.0)",193.0859,71.7588,5149.3306,251.0,255.0,223.0,1.0,139.0
MYD11A2_006_Clear_sky_days_doy2013233_aid0001,Clear_sky_days,aid0001,2013-08-21,9146450.0,1.0,255.0,"(1.0,255.0)",197.2863,73.4214,5390.7061,255.0,255.0,239.0,1.0,137.0
MYD11A2_006_Clear_sky_days_doy2013241_aid0001,Clear_sky_days,aid0001,2013-08-29,9212708.0,1.0,255.0,"(1.0,255.0)",177.8723,82.1373,6746.5351,253.0,255.0,217.0,1.0,122.0
MYD11A2_006_Clear_sky_days_doy2013249_aid0001,Clear_sky_days,aid0001,2013-09-06,9147141.0,1.0,255.0,"(1.0,255.0)",180.4755,73.4424,5393.7924,247.0,255.0,193.0,1.0,127.0
MYD11A2_006_Clear_sky_days_doy2013257_aid0001,Clear_sky_days,aid0001,2013-09-14,9153727.0,1.0,255.0,"(1.0,255.0)",213.6572,66.4248,4412.2578,254.0,255.0,249.0,124.0,202.0
MYD11A2_006_Clear_sky_days_doy2013265_aid0001,Clear_sky_days,aid0001,2013-09-22,9169515.0,1.0,255.0,"(1.0,255.0)",178.2208,82.482,6803.2727,255.0,255.0,191.0,1.0,122.0
MYD11A2_006_Clear_sky_days_doy2013273_aid0001,Clear_sky_days,aid0001,2013-09-30,9167342.0,1.0,255.0,"(1.0,255.0)",214.1442,64.6203,4175.78,254.0,255.0,250.0,97.0,191.0
MYD11A2_006_Clear_sky_days_doy2013281_aid0001,Clear_sky_days,aid0001,2013-10-08,9169592.0,1.0,255.0,"(1.0,255.0)",176.3255,72.3966,5241.2692,237.0,255.0,191.0,1.0,127.0
MYD11A2_006_Clear_sky_days_doy2013289_aid0001,Clear_sky_days,aid0001,2013-10-16,9168791.0,1.0,255.0,"(1.0,255.0)",150.5487,80.1432,6422.9399,223.0,255.0,158.0,1.0,85.0
MYD11A2_006_Clear_sky_days_doy2013297_aid0001,Clear_sky_days,aid0001,2013-10-24,9151918.0,1.0,255.0,"(1.0,255.0)",189.8198,73.6042,5417.5757,249.0,255.0,223.0,1.0,131.0
MYD11A2_006_Clear_sky_days_doy2013305_aid0001,Clear_sky_days,aid0001,2013-11-01,9190989.0,1.0,255.0,"(1.0,255.0)",166.1909,74.1214,5493.9881,238.0,255.0,182.0,1.0,120.0
MYD11A2_006_Clear_sky_days_doy2013313_aid0001,Clear_sky_days,aid0001,2013-11-09,9101438.0,1.0,255.0,"(1.0,255.0)",139.2494,80.0284,6404.5398,217.0,255.0,128.0,1.0,63.0
MYD11A2_006_Clear_sky_days_doy2013321_aid0001,Clear_sky_days,aid0001,2013-11-17,8649050.0,1.0,255.0,"(1.0,255.0)",141.3434,85.0589,7235.0185,222.0,255.0,156.0,1.0,66.0
MYD11A2_006_Clear_sky_days_doy2013329_aid0001,Clear_sky_days,aid0001,2013-11-25,8620685.0,1.0,255.0,"(1.0,255.0)",173.0188,76.8935,5912.6144,242.0,255.0,191.0,1.0,119.0
MYD11A2_006_Clear_sky_days_doy2013337_aid0001,Clear_sky_days,aid0001,2013-12-03,9098927.0,1.0,255.0,"(1.0,255.0)",135.6165,74.4161,5537.7592,188.0,255.0,136.0,1.0,82.0
MYD11A2_006_Clear_sky_days_doy2013345_aid0001,Clear_sky_days,aid0001,2013-12-11,9145977.0,1.0,255.0,"(1.0,255.0)",149.5472,80.8622,6538.703,226.0,255.0,159.0,1.0,71.0
MYD11A2_006_Clear_sky_days_doy2013353_aid0001,Clear_sky_days,aid0001,2013-12-19,8796150.0,1.0,255.0,"(1.0,255.0)",128.725,87.7069,7692.5076,220.0,255.0,130.0,1.0,32.0
MYD11A2_006_Clear_sky_days_doy2013361_aid0001,Clear_sky_days,aid0001,2013-12-27,8665789.0,1.0,31.0,"(1.0,31.0)",20.4207,9.7288,94.6488,31.0,31.0,23.0,1.0,15.0
MYD11A2_006_Clear_sky_days_doy2014001_aid0001,Clear_sky_days,aid0001,2014-01-01,9169067.0,1.0,255.0,"(1.0,255.0)",189.2786,75.7444,5737.2204,252.0,255.0,229.0,1.0,127.0
MYD11A2_006_Clear_sky_days_doy2014009_aid0001,Clear_sky_days,aid0001,2014-01-09,8303837.0,1.0,255.0,"(1.0,255.0)",131.6378,100.094,10018.8097,239.0,255.0,127.0,1.0,23.0
MYD11A2_006_Clear_sky_days_doy2014017_aid0001,Clear_sky_days,aid0001,2014-01-17,7736225.0,1.0,255.0,"(1.0,255.0)",85.1447,75.3355,5675.4379,129.0,255.0,64.0,1.0,24.0
MYD11A2_006_Clear_sky_days_doy2014025_aid0001,Clear_sky_days,aid0001,2014-01-25,8450954.0,1.0,255.0,"(1.0,255.0)",153.97,86.5081,7483.6555,246.0,255.0,160.0,1.0,64.0
MYD11A2_006_Clear_sky_days_doy2014033_aid0001,Clear_sky_days,aid0001,2014-02-02,7550593.0,1.0,255.0,"(1.0,255.0)",165.0014,86.0759,7409.057,242.0,255.0,199.0,1.0,96.0
MYD11A2_006_Clear_sky_days_doy2014041_aid0001,Clear_sky_days,aid0001,2014-02-10,8365913.0,1.0,255.0,"(1.0,255.0)",124.8493,79.2209,6275.9489,193.0,255.0,131.0,1.0,42.0
MYD11A2_006_Clear_sky_days_doy2014049_aid0001,Clear_sky_days,aid0001,2014-02-18,8666253.0,1.0,255.0,"(1.0,255.0)",145.3069,91.2005,8317.5288,247.0,255.0,128.0,1.0,63.0
MYD11A2_006_Clear_sky_days_doy2014057_aid0001,Clear_sky_days,aid0001,2014-02-26,8127483.0,1.0,255.0,"(1.0,255.0)",157.5847,90.2368,8142.6832,252.0,255.0,169.0,1.0,72.0
MYD11A2_006_Clear_sky_days_doy2014065_aid0001,Clear_sky_days,aid0001,2014-03-06,8762222.0,1.0,255.0,"(1.0,255.0)",162.431,79.0154,6243.4288,235.0,255.0,191.0,1.0,95.0
MYD11A2_006_Clear_sky_days_doy2014073_aid0001,Clear_sky_days,aid0001,2014-03-14,9216462.0,1.0,255.0,"(1.0,255.0)",143.4582,75.0696,5635.449,216.0,255.0,127.0,1.0,83.0
MYD11A2_006_Clear_sky_days_doy2014081_aid0001,Clear_sky_days,aid0001,2014-03-22,8936576.0,1.0,255.0,"(1.0,255.0)",127.2563,80.1341,6421.482,191.0,255.0,124.0,1.0,64.0
MYD11A2_006_Clear_sky_days_doy2014089_aid0001,Clear_sky_days,aid0001,2014-03-30,9149223.0,1.0,255.0,"(1.0,255.0)",106.1885,74.8252,5598.8134,162.0,255.0,94.0,1.0,42.0
MYD11A2_006_Clear_sky_days_doy2014097_aid0001,Clear_sky_days,aid0001,2014-04-07,8913101.0,1.0,255.0,"(1.0,255.0)",180.6594,75.8913,5759.4819,241.0,255.0,220.0,1.0,131.0
MYD11A2_006_Clear_sky_days_doy2014105_aid0001,Clear_sky_days,aid0001,2014-04-15,9027415.0,1.0,255.0,"(1.0,255.0)",179.735,80.9702,6556.1808,255.0,255.0,211.0,1.0,125.0
MYD11A2_006_Clear_sky_days_doy2014113_aid0001,Clear_sky_days,aid0001,2014-04-23,9155111.0,1.0,255.0,"(1.0,255.0)",126.9608,76.0852,5788.9525,192.0,255.0,127.0,1.0,63.0
MYD11A2_006_Clear_sky_days_doy2014121_aid0001,Clear_sky_days,aid0001,2014-05-01,8842956.0,1.0,255.0,"(1.0,255.0)",147.0839,82.8067,6856.9434,221.0,255.0,160.0,1.0,72.0
MYD11A2_006_Clear_sky_days_doy2014129_aid0001,Clear_sky_days,aid0001,2014-05-09,9155397.0,1.0,255.0,"(1.0,255.0)",128.355,75.6342,5720.5312,191.0,255.0,122.0,1.0,63.0
MYD11A2_006_Clear_sky_days_doy2014137_aid0001,Clear_sky_days,aid0001,2014-05-17,9097319.0,1.0,255.0,"(1.0,255.0)",165.1307,72.2942,5226.4579,226.0,255.0,185.0,1.0,116.0
MYD11A2_006_Clear_sky_days_doy2014145_aid0001,Clear_sky_days,aid0001,2014-05-25,9133221.0,1.0,255.0,"(1.0,255.0)",129.0407,78.0901,6098.0588,191.0,255.0,141.0,1.0,49.0
MYD11A2_006_Clear_sky_days_doy2014153_aid0001,Clear_sky_days,aid0001,2014-06-02,9099425.0,1.0,255.0,"(1.0,255.0)",140.8704,90.1837,8133.0942,239.0,255.0,130.0,1.0,59.0
MYD11A2_006_Clear_sky_days_doy2014161_aid0001,Clear_sky_days,aid0001,2014-06-10,9072700.0,1.0,255.0,"(1.0,255.0)",176.7203,77.801,6052.9967,241.0,255.0,203.0,1.0,126.0
MYD11A2_006_Clear_sky_days_doy2014169_aid0001,Clear_sky_days,aid0001,2014-06-18,9133266.0,1.0,255.0,"(1.0,255.0)",174.7108,67.1473,4508.7533,223.0,255.0,191.0,18.0,141.0
MYD11A2_006_Clear_sky_days_doy2014177_aid0001,Clear_sky_days,aid0001,2014-06-26,9157569.0,1.0,255.0,"(1.0,255.0)",204.6783,61.9308,3835.4182,251.0,255.0,231.0,81.0,183.0
MYD11A2_006_Clear_sky_days_doy2014185_aid0001,Clear_sky_days,aid0001,2014-07-04,9132007.0,1.0,255.0,"(1.0,255.0)",195.7554,77.9579,6077.4413,255.0,255.0,239.0,1.0,150.0
MYD11A2_006_Clear_sky_days_doy2014193_aid0001,Clear_sky_days,aid0001,2014-07-12,9155661.0,1.0,255.0,"(1.0,255.0)",149.5003,84.3545,7115.6751,235.0,255.0,162.0,1.0,61.0
MYD11A2_006_Clear_sky_days_doy2014201_aid0001,Clear_sky_days,aid0001,2014-07-20,9168544.0,1.0,255.0,"(1.0,255.0)",188.3235,72.0835,5196.0377,247.0,255.0,219.0,1.0,140.0
MYD11A2_006_Clear_sky_days_doy2014209_aid0001,Clear_sky_days,aid0001,2014-07-28,9184547.0,1.0,255.0,"(1.0,255.0)",199.9976,64.5792,4170.479,255.0,255.0,232.0,15.0,159.0
MYD11A2_006_Clear_sky_days_doy2014217_aid0001,Clear_sky_days,aid0001,2014-08-05,9135919.0,1.0,255.0,"(1.0,255.0)",190.8073,75.7893,5744.0118,254.0,255.0,224.0,1.0,127.0
MYD11A2_006_Clear_sky_days_doy2014225_aid0001,Clear_sky_days,aid0001,2014-08-13,9178474.0,1.0,255.0,"(1.0,255.0)",192.6523,73.6743,5427.8974,251.0,255.0,226.0,1.0,135.0
MYD11A2_006_Clear_sky_days_doy2014233_aid0001,Clear_sky_days,aid0001,2014-08-21,9166698.0,1.0,255.0,"(1.0,255.0)",219.2998,59.4568,3535.1054,255.0,255.0,251.0,165.0,219.0
MYD11A2_006_Clear_sky_days_doy2014241_aid0001,Clear_sky_days,aid0001,2014-08-29,9175822.0,1.0,255.0,"(1.0,255.0)",167.3053,82.1947,6755.9618,251.0,255.0,187.0,1.0,119.0
MYD11A2_006_Clear_sky_days_doy2014249_aid0001,Clear_sky_days,aid0001,2014-09-06,9212606.0,1.0,255.0,"(1.0,255.0)",217.1676,61.2935,3756.8962,255.0,255.0,249.0,143.0,210.0
MYD11A2_006_Clear_sky_days_doy2014257_aid0001,Clear_sky_days,aid0001,2014-09-14,9173461.0,1.0,255.0,"(1.0,255.0)",197.0368,63.1411,3986.8012,251.0,255.0,225.0,1.0,127.0
MYD11A2_006_Clear_sky_days_doy2014265_aid0001,Clear_sky_days,aid0001,2014-09-22,9176319.0,1.0,255.0,"(1.0,255.0)",220.3948,57.8794,3350.0204,254.0,255.0,248.0,177.0,223.0
MYD11A2_006_Clear_sky_days_doy2014273_aid0001,Clear_sky_days,aid0001,2014-09-30,9193824.0,1.0,255.0,"(1.0,255.0)",210.9961,59.5927,3551.2954,254.0,255.0,238.0,97.0,191.0
MYD11A2_006_Clear_sky_days_doy2014281_aid0001,Clear_sky_days,aid0001,2014-10-08,9198797.0,1.0,255.0,"(1.0,255.0)",194.6387,69.1679,4784.2015,254.0,255.0,223.0,17.0,159.0
MYD11A2_006_Clear_sky_days_doy2014289_aid0001,Clear_sky_days,aid0001,2014-10-16,9206312.0,1.0,255.0,"(1.0,255.0)",180.2454,69.2498,4795.5396,247.0,255.0,191.0,1.0,126.0
MYD11A2_006_Clear_sky_days_doy2014297_aid0001,Clear_sky_days,aid0001,2014-10-24,9179670.0,1.0,255.0,"(1.0,255.0)",163.8339,74.6043,5565.8028,238.0,255.0,178.0,1.0,114.0
MYD11A2_006_Clear_sky_days_doy2014305_aid0001,Clear_sky_days,aid0001,2014-11-01,9188149.0,1.0,255.0,"(1.0,255.0)",165.168,69.4601,4824.7024,227.0,255.0,177.0,1.0,122.0
MYD11A2_006_Clear_sky_days_doy2014313_aid0001,Clear_sky_days,aid0001,2014-11-09,9152140.0,1.0,255.0,"(1.0,255.0)",119.7518,82.0957,6739.7084,191.0,255.0,119.0,1.0,31.0
MYD11A2_006_Clear_sky_days_doy2014321_aid0001,Clear_sky_days,aid0001,2014-11-17,9148381.0,1.0,255.0,"(1.0,255.0)",128.2006,83.2421,6929.2466,209.0,255.0,117.0,1.0,55.0
MYD11A2_006_Clear_sky_days_doy2014329_aid0001,Clear_sky_days,aid0001,2014-11-25,8876483.0,1.0,255.0,"(1.0,255.0)",134.9122,79.5261,6324.408,208.0,255.0,130.0,1.0,74.0
MYD11A2_006_Clear_sky_days_doy2014337_aid0001,Clear_sky_days,aid0001,2014-12-03,8702330.0,1.0,255.0,"(1.0,255.0)",135.1169,87.1515,7595.3857,235.0,255.0,125.0,1.0,60.0
MYD11A2_006_Clear_sky_days_doy2014345_aid0001,Clear_sky_days,aid0001,2014-12-11,9100484.0,1.0,255.0,"(1.0,255.0)",146.8834,81.2009,6593.5926,232.0,255.0,132.0,1.0,80.0
MYD11A2_006_Clear_sky_days_doy2014353_aid0001,Clear_sky_days,aid0001,2014-12-19,8916137.0,1.0,255.0,"(1.0,255.0)",123.2681,92.7849,8609.0322,219.0,255.0,128.0,1.0,20.0
MYD11A2_006_Clear_sky_days_doy2014361_aid0001,Clear_sky_days,aid0001,2014-12-27,7918723.0,1.0,31.0,"(1.0,31.0)",22.2871,9.4992,90.2355,31.0,31.0,27.0,1.0,15.0
MYD11A2_006_Clear_sky_days_doy2015001_aid0001,Clear_sky_days,aid0001,2015-01-01,6943417.0,1.0,255.0,"(1.0,255.0)",104.2836,86.2732,7443.0729,188.0,255.0,95.0,1.0,22.0
MYD11A2_006_Clear_sky_days_doy2015009_aid0001,Clear_sky_days,aid0001,2015-01-09,7803769.0,1.0,255.0,"(1.0,255.0)",175.6893,81.9882,6722.0699,240.0,255.0,208.0,1.0,128.0
MYD11A2_006_Clear_sky_days_doy2015017_aid0001,Clear_sky_days,aid0001,2015-01-17,8543823.0,1.0,255.0,"(1.0,255.0)",161.4832,84.5063,7141.31,244.0,255.0,176.0,1.0,111.0
MYD11A2_006_Clear_sky_days_doy2015025_aid0001,Clear_sky_days,aid0001,2015-01-25,8789537.0,1.0,255.0,"(1.0,255.0)",161.9922,88.3955,7813.769,249.0,255.0,188.0,1.0,82.0
MYD11A2_006_Clear_sky_days_doy2015033_aid0001,Clear_sky_days,aid0001,2015-02-02,9173458.0,1.0,255.0,"(1.0,255.0)",179.7585,77.7773,6049.3096,247.0,255.0,213.0,1.0,126.0
MYD11A2_006_Clear_sky_days_doy2015041_aid0001,Clear_sky_days,aid0001,2015-02-10,8900412.0,1.0,255.0,"(1.0,255.0)",140.0473,79.4754,6316.3339,213.0,255.0,128.0,1.0,71.0
MYD11A2_006_Clear_sky_days_doy2015049_aid0001,Clear_sky_days,aid0001,2015-02-18,8527914.0,1.0,255.0,"(1.0,255.0)",118.8529,82.399,6789.5999,195.0,255.0,129.0,1.0,36.0
MYD11A2_006_Clear_sky_days_doy2015057_aid0001,Clear_sky_days,aid0001,2015-02-26,8194743.0,1.0,255.0,"(1.0,255.0)",132.079,89.9645,8093.6114,218.0,255.0,132.0,1.0,41.0
MYD11A2_006_Clear_sky_days_doy2015065_aid0001,Clear_sky_days,aid0001,2015-03-06,8913428.0,1.0,255.0,"(1.0,255.0)",173.5234,80.7557,6521.4752,252.0,255.0,191.0,1.0,126.0
MYD11A2_006_Clear_sky_days_doy2015073_aid0001,Clear_sky_days,aid0001,2015-03-14,9181365.0,1.0,255.0,"(1.0,255.0)",175.1071,69.9269,4889.773,247.0,255.0,191.0,1.0,124.0
MYD11A2_006_Clear_sky_days_doy2015081_aid0001,Clear_sky_days,aid0001,2015-03-22,9088651.0,1.0,255.0,"(1.0,255.0)",123.3787,70.2513,4935.2452,171.0,255.0,127.0,1.0,64.0
MYD11A2_006_Clear_sky_days_doy2015089_aid0001,Clear_sky_days,aid0001,2015-03-30,8956996.0,1.0,255.0,"(1.0,255.0)",117.6623,74.257,5514.1025,192.0,255.0,104.0,1.0,63.0
MYD11A2_006_Clear_sky_days_doy2015097_aid0001,Clear_sky_days,aid0001,2015-04-07,9016283.0,1.0,255.0,"(1.0,255.0)",146.1386,78.8692,6220.3562,221.0,255.0,142.0,1.0,83.0
MYD11A2_006_Clear_sky_days_doy2015105_aid0001,Clear_sky_days,aid0001,2015-04-15,8288868.0,1.0,255.0,"(1.0,255.0)",109.8779,86.4067,7466.1099,193.0,255.0,128.0,1.0,17.0
MYD11A2_006_Clear_sky_days_doy2015113_aid0001,Clear_sky_days,aid0001,2015-04-23,9108748.0,1.0,255.0,"(1.0,255.0)",171.6717,78.6554,6186.6711,244.0,255.0,192.0,1.0,118.0
MYD11A2_006_Clear_sky_days_doy2015121_aid0001,Clear_sky_days,aid0001,2015-05-01,9151917.0,1.0,255.0,"(1.0,255.0)",196.6963,76.7063,5883.8557,253.0,255.0,240.0,1.0,140.0
MYD11A2_006_Clear_sky_days_doy2015129_aid0001,Clear_sky_days,aid0001,2015-05-09,9154819.0,1.0,255.0,"(1.0,255.0)",178.2935,73.4597,5396.3338,247.0,255.0,192.0,1.0,127.0
MYD11A2_006_Clear_sky_days_doy2015137_aid0001,Clear_sky_days,aid0001,2015-05-17,9002442.0,1.0,255.0,"(1.0,255.0)",125.4213,83.0989,6905.4343,212.0,255.0,112.0,1.0,56.0
MYD11A2_006_Clear_sky_days_doy2015145_aid0001,Clear_sky_days,aid0001,2015-05-25,8864527.0,1.0,255.0,"(1.0,255.0)",121.5773,76.067,5786.1818,186.0,255.0,128.0,1.0,49.0
